,egg place venue name,egg place venue id,egg place venue latitude,egg place venue longitude,venue,venue latitude,venue longitude,main category id,venue main category
30,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Quai d'Orléans,48.85159603053296,2.3542821407318115,4bf58dd8d48988d159941735,Trail
31,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Le Saint-Régis,48.852930295842626,2.353724241256714,52e81612bcbc57f1066b79f1,Bistro
32,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Bel Canto,48.85463159369966,2.3544932532811624,4bf58dd8d48988d10c941735,French Restaurant
33,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,La Ferme Saint-Aubin - Crèmerie,48.852559705328005,2.35471308713727,4bf58dd8d48988d11e951735,Cheese Shop
34,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Square Jean XXIII,48.85249912936207,2.3513748676734063,4bf58dd8d48988d163941735,Park
35,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Le Flore en l'Île,48.852787337865735,2.353368207366823,4bf58dd8d48988d10c941735,French Restaurant
36,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Square de l'Île-de-France,48.85182574835517,2.352081261570774,4bf58dd8d48988d163941735,Park
37,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Amorino,48.85205022081887,2.3557566851377487,4bf58dd8d48988d1c9941735,Ice Cream Shop
38,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Aux Anysetiers du Roy,48.852457675440846,2.354854340536696,4bf58dd8d48988d10c941735,French Restaurant
39,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Le Sarrasin et le Froment,48.852720274957456,2.354271411895752,52e81612bcbc57f1066b79f2,Creperie
40,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Les Thermes de Lutèce,48.854506,2.354329,4bf58dd8d48988d110951735,Salon / Barbershop
41,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Hôtel Saint-Louis,48.85266784726747,2.3541636327891102,4bf58dd8d48988d1fa931735,Hotel
42,Le Saint-Régis,4b1411c6f964a520c09c23e3,48.852930295842626,2.353724241256714,Sorza,48.85225408414002,2.3554716448676234,4bf58dd8d48988d110941735,Italian Restaurant
