,lon,lat
0,2.2494640000000055,48.8472164702487
1,2.2494640000000055,48.848989899663245
2,2.2494640000000055,48.85076326626965
3,2.2494640000000055,48.85253657006846
4,2.2494640000000055,48.854309811060205
5,2.2494640000000055,48.85608298924539
6,2.2494640000000055,48.85785610462457
7,2.2494640000000055,48.85962915719824
8,2.2494640000000055,48.86140214696696
9,2.2494640000000055,48.86317507393124
10,2.2494640000000055,48.864947938091596
11,2.2494640000000055,48.866720739448574
12,2.2494640000000055,48.86849347800269
13,2.2494640000000055,48.87026615375448
14,2.2494640000000055,48.87203876670446
15,2.2494640000000055,48.87381131685318
16,2.2521589458523636,48.83834838103579
17,2.2521589458523636,48.840122124498826
18,2.2521589458523636,48.84189580515111
19,2.2521589458523636,48.843669422993166
20,2.2521589458523636,48.8472164702487
21,2.2521589458523636,48.848989899663245
22,2.2521589458523636,48.85076326626965
23,2.2521589458523636,48.85253657006846
24,2.2521589458523636,48.854309811060205
25,2.2521589458523636,48.85608298924539
26,2.2521589458523636,48.85785610462457
27,2.2521589458523636,48.85962915719824
28,2.2521589458523636,48.86140214696696
29,2.2521589458523636,48.86317507393124
30,2.2521589458523636,48.864947938091596
31,2.2521589458523636,48.866720739448574
32,2.2521589458523636,48.86849347800269
33,2.2521589458523636,48.87026615375448
34,2.2521589458523636,48.87203876670446
35,2.2521589458523636,48.87381131685318
36,2.2548538917047223,48.83657457476149
37,2.2548538917047223,48.83834838103579
38,2.2548538917047223,48.840122124498826
39,2.2548538917047223,48.84189580515111
40,2.2548538917047223,48.843669422993166
41,2.2548538917047223,48.845442978025524
42,2.2548538917047223,48.8472164702487
43,2.2548538917047223,48.848989899663245
44,2.2548538917047223,48.85076326626965
45,2.2548538917047223,48.85253657006846
46,2.2548538917047223,48.854309811060205
47,2.2548538917047223,48.85608298924539
48,2.2548538917047223,48.85785610462457
49,2.2548538917047223,48.85962915719824
50,2.2548538917047223,48.86140214696696
51,2.2548538917047223,48.86317507393124
52,2.2548538917047223,48.864947938091596
53,2.2548538917047223,48.866720739448574
54,2.2548538917047223,48.86849347800269
55,2.2548538917047223,48.87026615375448
56,2.2548538917047223,48.87203876670446
57,2.2548538917047223,48.87381131685318
58,2.257548837557081,48.834800705675384
59,2.257548837557081,48.83657457476149
60,2.257548837557081,48.83834838103579
61,2.257548837557081,48.840122124498826
62,2.257548837557081,48.84189580515111
63,2.257548837557081,48.843669422993166
64,2.257548837557081,48.845442978025524
65,2.257548837557081,48.8472164702487
66,2.257548837557081,48.848989899663245
67,2.257548837557081,48.85076326626965
68,2.257548837557081,48.85253657006846
69,2.257548837557081,48.854309811060205
70,2.257548837557081,48.85608298924539
71,2.257548837557081,48.85785610462457
72,2.257548837557081,48.85962915719824
73,2.257548837557081,48.86140214696696
74,2.257548837557081,48.86317507393124
75,2.257548837557081,48.864947938091596
76,2.257548837557081,48.866720739448574
77,2.257548837557081,48.86849347800269
78,2.257548837557081,48.87026615375448
79,2.257548837557081,48.87203876670446
80,2.257548837557081,48.87381131685318
81,2.257548837557081,48.875583804201156
82,2.257548837557081,48.87735622874891
83,2.2602437834094395,48.834800705675384
84,2.2602437834094395,48.83657457476149
85,2.2602437834094395,48.83834838103579
86,2.2602437834094395,48.840122124498826
87,2.2602437834094395,48.84189580515111
88,2.2602437834094395,48.843669422993166
89,2.2602437834094395,48.845442978025524
90,2.2602437834094395,48.8472164702487
91,2.2602437834094395,48.848989899663245
92,2.2602437834094395,48.85076326626965
93,2.2602437834094395,48.85253657006846
94,2.2602437834094395,48.854309811060205
95,2.2602437834094395,48.85608298924539
96,2.2602437834094395,48.85785610462457
97,2.2602437834094395,48.85962915719824
98,2.2602437834094395,48.86140214696696
99,2.2602437834094395,48.86317507393124
100,2.2602437834094395,48.864947938091596
101,2.2602437834094395,48.866720739448574
102,2.2602437834094395,48.86849347800269
103,2.2602437834094395,48.87026615375448
104,2.2602437834094395,48.87203876670446
105,2.2602437834094395,48.87381131685318
106,2.2602437834094395,48.875583804201156
107,2.2602437834094395,48.87735622874891
108,2.2602437834094395,48.879128590496975
109,2.262938729261798,48.834800705675384
110,2.262938729261798,48.83657457476149
111,2.262938729261798,48.83834838103579
112,2.262938729261798,48.840122124498826
113,2.262938729261798,48.84189580515111
114,2.262938729261798,48.843669422993166
115,2.262938729261798,48.845442978025524
116,2.262938729261798,48.8472164702487
117,2.262938729261798,48.848989899663245
118,2.262938729261798,48.85076326626965
119,2.262938729261798,48.85253657006846
120,2.262938729261798,48.854309811060205
121,2.262938729261798,48.85608298924539
122,2.262938729261798,48.85785610462457
123,2.262938729261798,48.85962915719824
124,2.262938729261798,48.86140214696696
125,2.262938729261798,48.86317507393124
126,2.262938729261798,48.864947938091596
127,2.262938729261798,48.866720739448574
128,2.262938729261798,48.86849347800269
129,2.262938729261798,48.87026615375448
130,2.262938729261798,48.87203876670446
131,2.262938729261798,48.87381131685318
132,2.262938729261798,48.875583804201156
133,2.262938729261798,48.87735622874891
134,2.262938729261798,48.879128590496975
135,2.265633675114157,48.834800705675384
136,2.265633675114157,48.83657457476149
137,2.265633675114157,48.83834838103579
138,2.265633675114157,48.840122124498826
139,2.265633675114157,48.84189580515111
140,2.265633675114157,48.843669422993166
141,2.265633675114157,48.845442978025524
142,2.265633675114157,48.8472164702487
143,2.265633675114157,48.848989899663245
144,2.265633675114157,48.85076326626965
145,2.265633675114157,48.85253657006846
146,2.265633675114157,48.854309811060205
147,2.265633675114157,48.85608298924539
148,2.265633675114157,48.85785610462457
149,2.265633675114157,48.85962915719824
150,2.265633675114157,48.86140214696696
151,2.265633675114157,48.86317507393124
152,2.265633675114157,48.864947938091596
153,2.265633675114157,48.866720739448574
154,2.265633675114157,48.86849347800269
155,2.265633675114157,48.87026615375448
156,2.265633675114157,48.87203876670446
157,2.265633675114157,48.87381131685318
158,2.265633675114157,48.875583804201156
159,2.265633675114157,48.87735622874891
160,2.265633675114157,48.879128590496975
161,2.2683286209665154,48.829478721541065
162,2.2683286209665154,48.83125277906571
163,2.2683286209665154,48.834800705675384
164,2.2683286209665154,48.83657457476149
165,2.2683286209665154,48.83834838103579
166,2.2683286209665154,48.840122124498826
167,2.2683286209665154,48.84189580515111
168,2.2683286209665154,48.843669422993166
169,2.2683286209665154,48.845442978025524
170,2.2683286209665154,48.8472164702487
171,2.2683286209665154,48.848989899663245
172,2.2683286209665154,48.85076326626965
173,2.2683286209665154,48.85253657006846
174,2.2683286209665154,48.854309811060205
175,2.2683286209665154,48.85608298924539
176,2.2683286209665154,48.85785610462457
177,2.2683286209665154,48.85962915719824
178,2.2683286209665154,48.86140214696696
179,2.2683286209665154,48.86317507393124
180,2.2683286209665154,48.864947938091596
181,2.2683286209665154,48.866720739448574
182,2.2683286209665154,48.86849347800269
183,2.2683286209665154,48.87026615375448
184,2.2683286209665154,48.87203876670446
185,2.2683286209665154,48.87381131685318
186,2.2683286209665154,48.875583804201156
187,2.2683286209665154,48.87735622874891
188,2.271023566818874,48.829478721541065
189,2.271023566818874,48.83125277906571
190,2.271023566818874,48.833026773776965
191,2.271023566818874,48.834800705675384
192,2.271023566818874,48.83657457476149
193,2.271023566818874,48.83834838103579
194,2.271023566818874,48.840122124498826
195,2.271023566818874,48.84189580515111
196,2.271023566818874,48.843669422993166
197,2.271023566818874,48.845442978025524
198,2.271023566818874,48.8472164702487
199,2.271023566818874,48.848989899663245
200,2.271023566818874,48.85076326626965
201,2.271023566818874,48.85253657006846
202,2.271023566818874,48.854309811060205
203,2.271023566818874,48.85608298924539
204,2.271023566818874,48.85785610462457
205,2.271023566818874,48.85962915719824
206,2.271023566818874,48.86140214696696
207,2.271023566818874,48.86317507393124
208,2.271023566818874,48.864947938091596
209,2.271023566818874,48.866720739448574
210,2.271023566818874,48.86849347800269
211,2.271023566818874,48.87026615375448
212,2.271023566818874,48.87203876670446
213,2.271023566818874,48.87381131685318
214,2.271023566818874,48.875583804201156
215,2.271023566818874,48.87735622874891
216,2.2737185126712323,48.829478721541065
217,2.2737185126712323,48.83125277906571
218,2.2737185126712323,48.833026773776965
219,2.2737185126712323,48.834800705675384
220,2.2737185126712323,48.83657457476149
221,2.2737185126712323,48.83834838103579
222,2.2737185126712323,48.840122124498826
223,2.2737185126712323,48.84189580515111
224,2.2737185126712323,48.843669422993166
225,2.2737185126712323,48.845442978025524
226,2.2737185126712323,48.8472164702487
227,2.2737185126712323,48.848989899663245
228,2.2737185126712323,48.85076326626965
229,2.2737185126712323,48.85253657006846
230,2.2737185126712323,48.854309811060205
231,2.2737185126712323,48.85608298924539
232,2.2737185126712323,48.85785610462457
233,2.2737185126712323,48.85962915719824
234,2.2737185126712323,48.86140214696696
235,2.2737185126712323,48.86317507393124
236,2.2737185126712323,48.864947938091596
237,2.2737185126712323,48.866720739448574
