lon;lat
2.322228;48.852537
2.322228;48.854310
2.322228;48.856083
2.322228;48.857856
2.322228;48.859629
2.322228;48.861402
2.322228;48.863175
2.322228;48.864948
2.322228;48.866721
2.322228;48.868493
2.322228;48.870266
2.322228;48.872039
2.322228;48.873811
2.322228;48.875584
2.322228;48.877356
2.322228;48.879129
2.322228;48.880901
2.322228;48.882673
2.322228;48.884445
2.322228;48.886217
2.322228;48.887989
2.322228;48.889761
2.322228;48.891533
2.322228;48.893305
2.322228;48.895077
2.322228;48.896849
2.322228;48.898620
2.322228;48.900392
2.322228;48.902164
2.322228;48.903935
2.324922;48.815284
2.324922;48.817059
2.324922;48.818833
2.324922;48.820607
2.324922;48.822382
2.324922;48.824156
2.324922;48.825930
2.324922;48.827705
2.324922;48.829479
2.324922;48.831253
2.324922;48.833027
2.324922;48.834801
2.324922;48.836575
2.324922;48.838348
2.324922;48.840122
2.324922;48.841896
2.324922;48.843669
2.324922;48.845443
2.324922;48.847216
2.324922;48.848990
2.324922;48.850763
2.324922;48.852537
2.324922;48.854310
2.324922;48.856083
2.324922;48.857856
2.324922;48.859629
2.324922;48.861402
2.324922;48.863175
2.324922;48.864948
2.324922;48.866721
2.324922;48.868493
2.324922;48.870266
2.324922;48.872039
2.324922;48.873811
2.324922;48.875584
2.324922;48.877356
2.324922;48.879129
2.324922;48.880901
2.324922;48.882673
2.324922;48.884445
2.324922;48.886217
2.324922;48.887989
2.324922;48.889761
2.324922;48.891533
2.324922;48.893305
2.324922;48.895077
2.324922;48.896849
2.324922;48.898620
2.324922;48.900392
2.324922;48.902164
2.324922;48.903935
2.327617;48.815284
2.327617;48.817059
2.327617;48.818833
2.327617;48.820607
2.327617;48.822382
2.327617;48.824156
2.327617;48.825930
2.327617;48.827705
2.327617;48.829479
2.327617;48.831253
2.327617;48.833027
2.327617;48.834801
2.327617;48.836575
2.327617;48.838348
2.327617;48.840122
2.327617;48.841896
2.327617;48.843669
2.327617;48.845443
2.327617;48.847216
2.327617;48.848990
2.327617;48.850763
2.327617;48.852537
2.327617;48.854310
2.327617;48.856083
2.327617;48.857856
2.327617;48.859629
2.327617;48.861402
2.327617;48.863175
2.327617;48.864948
2.327617;48.866721
2.327617;48.868493
2.327617;48.870266
2.327617;48.872039
2.327617;48.873811
2.327617;48.875584
2.327617;48.877356
2.327617;48.879129
2.327617;48.880901
2.327617;48.882673
2.327617;48.884445
2.327617;48.886217
2.327617;48.887989
2.327617;48.889761
2.327617;48.891533
2.327617;48.893305
2.327617;48.895077
2.327617;48.896849
2.327617;48.898620
2.327617;48.900392
2.327617;48.902164
2.327617;48.903935
2.330312;48.815284
2.330312;48.817059
2.330312;48.818833
2.330312;48.820607
2.330312;48.822382
2.330312;48.824156
2.330312;48.825930
2.330312;48.827705
2.330312;48.829479
2.330312;48.831253
2.330312;48.833027
2.330312;48.834801
2.330312;48.836575
2.330312;48.838348
2.330312;48.840122
2.330312;48.841896
2.330312;48.843669
2.330312;48.845443
2.330312;48.847216
2.330312;48.848990
2.330312;48.850763
2.330312;48.852537
2.330312;48.854310
2.330312;48.856083
2.330312;48.857856
2.330312;48.859629
2.330312;48.861402
2.330312;48.863175
2.330312;48.864948
2.330312;48.866721
2.330312;48.868493
2.330312;48.870266
2.330312;48.872039
2.330312;48.873811
2.330312;48.875584
2.330312;48.877356
2.330312;48.879129
2.330312;48.880901
2.330312;48.882673
2.330312;48.884445
2.330312;48.886217
2.330312;48.887989
2.330312;48.889761
2.330312;48.891533
2.330312;48.893305
2.330312;48.895077
2.330312;48.896849
2.330312;48.898620
2.330312;48.900392
2.330312;48.902164
2.330312;48.903935
2.333007;48.815284
2.333007;48.817059
2.333007;48.818833
2.333007;48.820607
2.333007;48.822382
2.333007;48.824156
2.333007;48.825930
2.333007;48.827705
2.333007;48.829479
2.333007;48.831253
2.333007;48.833027
2.333007;48.834801
2.333007;48.836575
2.333007;48.838348
2.333007;48.840122
2.333007;48.841896
2.333007;48.843669
2.333007;48.845443
2.333007;48.847216
2.333007;48.848990
2.333007;48.850763
2.333007;48.852537
2.333007;48.854310
2.333007;48.856083
2.333007;48.857856
2.333007;48.859629
2.333007;48.861402
2.333007;48.863175
2.333007;48.864948
2.333007;48.866721
2.333007;48.868493
2.333007;48.870266
2.333007;48.872039
2.333007;48.873811
2.333007;48.875584
2.333007;48.877356
2.333007;48.879129
2.333007;48.880901
2.333007;48.882673
2.333007;48.884445
2.333007;48.886217
2.333007;48.887989
2.333007;48.889761
2.333007;48.891533
2.333007;48.893305
2.333007;48.895077
2.333007;48.896849
2.333007;48.898620
2.333007;48.900392
2.333007;48.902164
2.333007;48.903935
2.335702;48.815284
2.335702;48.817059
2.335702;48.818833
2.335702;48.820607
2.335702;48.822382
2.335702;48.824156
2.335702;48.825930
2.335702;48.827705
2.335702;48.829479
2.335702;48.831253
2.335702;48.833027
2.335702;48.834801
2.335702;48.836575
2.335702;48.838348
2.335702;48.840122
2.335702;48.841896
2.335702;48.843669
2.335702;48.845443
2.335702;48.847216
2.335702;48.848990
2.335702;48.850763
2.335702;48.852537
2.335702;48.854310
2.335702;48.856083
2.335702;48.857856
2.335702;48.859629
2.335702;48.861402
2.335702;48.863175
2.335702;48.864948
2.335702;48.866721
2.335702;48.868493
2.335702;48.870266
2.335702;48.872039
2.335702;48.873811
2.335702;48.875584
2.335702;48.877356
2.335702;48.879129
2.335702;48.880901
2.335702;48.882673
2.335702;48.884445
2.335702;48.886217
2.335702;48.887989
2.335702;48.889761
2.335702;48.891533
2.335702;48.893305
2.335702;48.895077
2.335702;48.896849
2.335702;48.898620
2.335702;48.900392
2.335702;48.902164
2.335702;48.903935
2.338397;48.815284
2.338397;48.817059
2.338397;48.818833
2.338397;48.820607
2.338397;48.822382
2.338397;48.824156
2.338397;48.825930
2.338397;48.827705
2.338397;48.829479
2.338397;48.831253
2.338397;48.833027
2.338397;48.834801
2.338397;48.836575
2.338397;48.838348
2.338397;48.840122
2.338397;48.841896
2.338397;48.843669
2.338397;48.845443
2.338397;48.847216
2.338397;48.848990
2.338397;48.850763
2.338397;48.852537
2.338397;48.854310
2.338397;48.856083
2.338397;48.857856
2.338397;48.859629
2.338397;48.861402
2.338397;48.863175
2.338397;48.864948
2.338397;48.866721
2.338397;48.868493
2.338397;48.870266
2.338397;48.872039
2.338397;48.873811
2.338397;48.875584
2.338397;48.877356
2.338397;48.879129
2.338397;48.880901
2.338397;48.882673
2.338397;48.884445
2.338397;48.886217
2.338397;48.887989
2.338397;48.889761
2.338397;48.891533
2.338397;48.893305
2.338397;48.895077
2.338397;48.896849
2.338397;48.898620
2.338397;48.900392
2.338397;48.902164
2.338397;48.903935
2.341092;48.815284
2.341092;48.817059
2.341092;48.818833
2.341092;48.820607
2.341092;48.822382
2.341092;48.824156
2.341092;48.825930
2.341092;48.827705
2.341092;48.829479
2.341092;48.831253
2.341092;48.833027
2.341092;48.834801
2.341092;48.836575
2.341092;48.838348
2.341092;48.840122
2.341092;48.841896
2.341092;48.843669
2.341092;48.845443
2.341092;48.847216
2.341092;48.848990
2.341092;48.850763
2.341092;48.852537
2.341092;48.854310
2.341092;48.856083
2.341092;48.857856
2.341092;48.859629
2.341092;48.861402
2.341092;48.863175
2.341092;48.864948
2.341092;48.866721
2.341092;48.868493
2.341092;48.870266
2.341092;48.872039
2.341092;48.873811
2.341092;48.875584
2.341092;48.877356
2.341092;48.879129
2.341092;48.880901
2.341092;48.882673
2.341092;48.884445
2.341092;48.886217
2.341092;48.887989
2.341092;48.889761
2.341092;48.891533
2.341092;48.893305
2.341092;48.895077
2.341092;48.896849
2.341092;48.898620
2.341092;48.900392
2.341092;48.902164
2.341092;48.903935
2.343787;48.815284
2.343787;48.817059
2.343787;48.818833
2.343787;48.820607
2.343787;48.822382
2.343787;48.824156
2.343787;48.825930
2.343787;48.827705
2.343787;48.829479
2.343787;48.831253
2.343787;48.833027
2.343787;48.834801
2.343787;48.836575
2.343787;48.838348
2.343787;48.840122
2.343787;48.841896
2.343787;48.843669
2.343787;48.845443
2.343787;48.847216
2.343787;48.848990
2.343787;48.850763
2.343787;48.852537
2.343787;48.854310
2.343787;48.856083
2.343787;48.857856
2.343787;48.859629
2.343787;48.861402
2.343787;48.863175
2.343787;48.864948
2.343787;48.866721
2.343787;48.868493
2.343787;48.870266
2.343787;48.872039
2.343787;48.873811
2.343787;48.875584
2.343787;48.877356
2.343787;48.879129
2.343787;48.880901
2.343787;48.882673
2.343787;48.884445
2.343787;48.886217
2.343787;48.887989
2.343787;48.889761
2.343787;48.891533
2.343787;48.893305
2.343787;48.895077
2.343787;48.896849
2.343787;48.898620
2.343787;48.900392
2.343787;48.902164
2.343787;48.903935
2.346482;48.815284
2.346482;48.817059
2.346482;48.818833
2.346482;48.820607
2.346482;48.822382
2.346482;48.824156
2.346482;48.825930
2.346482;48.827705
2.346482;48.829479
2.346482;48.831253
2.346482;48.833027
2.346482;48.834801
2.346482;48.836575
2.346482;48.838348
2.346482;48.840122
2.346482;48.841896
2.346482;48.843669
2.346482;48.845443
2.346482;48.847216
2.346482;48.848990
2.346482;48.850763
2.346482;48.852537
2.346482;48.854310
2.346482;48.856083
2.346482;48.857856
2.346482;48.859629
2.346482;48.861402
2.346482;48.863175
2.346482;48.864948
2.346482;48.866721
2.346482;48.868493
2.346482;48.870266
2.346482;48.872039
2.346482;48.873811
2.346482;48.875584
2.346482;48.877356
2.346482;48.879129
2.346482;48.880901
2.346482;48.882673
2.346482;48.884445
2.346482;48.886217
2.346482;48.887989
2.346482;48.889761
2.346482;48.891533
2.346482;48.893305
2.346482;48.895077
2.346482;48.896849
2.346482;48.898620
2.346482;48.900392
2.346482;48.902164
2.346482;48.903935
2.349177;48.815284
2.349177;48.817059
2.349177;48.818833
2.349177;48.820607
2.349177;48.822382
2.349177;48.824156
2.349177;48.825930
2.349177;48.827705
2.349177;48.829479
2.349177;48.831253
2.349177;48.833027
2.349177;48.834801
2.349177;48.836575
2.349177;48.838348
2.349177;48.840122
2.349177;48.841896
2.349177;48.843669
2.349177;48.845443
2.349177;48.847216
2.349177;48.848990
2.349177;48.850763
2.349177;48.852537
2.349177;48.854310
2.349177;48.856083
2.349177;48.857856
2.349177;48.859629
2.349177;48.861402
2.349177;48.863175
2.349177;48.864948
2.349177;48.866721
2.349177;48.868493
2.349177;48.870266
2.349177;48.872039
2.349177;48.873811
2.349177;48.875584
2.349177;48.877356
2.349177;48.879129
2.349177;48.880901
2.349177;48.882673
2.349177;48.884445
2.349177;48.886217
2.349177;48.887989
2.349177;48.889761
2.349177;48.891533
2.349177;48.893305
2.349177;48.895077
2.349177;48.896849
2.349177;48.898620
2.349177;48.900392
2.349177;48.902164
2.349177;48.903935
2.351872;48.815284
2.351872;48.817059
2.351872;48.818833
2.351872;48.820607
2.351872;48.822382
2.351872;48.824156
2.351872;48.825930
2.351872;48.827705
2.351872;48.829479
2.351872;48.831253
2.351872;48.833027
2.351872;48.834801
2.351872;48.836575
2.351872;48.838348
2.351872;48.840122
2.351872;48.841896
2.351872;48.843669
2.351872;48.845443
2.351872;48.847216
2.351872;48.848990
2.351872;48.850763
2.351872;48.852537
2.351872;48.854310
2.351872;48.856083
2.351872;48.857856
2.351872;48.859629
2.351872;48.861402
2.351872;48.863175
2.351872;48.864948
2.351872;48.866721
2.351872;48.868493
2.351872;48.870266
2.351872;48.872039
2.351872;48.873811
2.351872;48.875584
2.351872;48.877356
2.351872;48.879129
2.351872;48.880901
2.351872;48.882673
2.351872;48.884445
2.351872;48.886217
2.351872;48.887989
2.351872;48.889761
2.351872;48.891533
2.351872;48.893305
2.351872;48.895077
2.351872;48.896849
2.351872;48.898620
2.351872;48.900392
2.351872;48.902164
2.351872;48.903935
2.354567;48.815284
2.354567;48.817059
2.354567;48.818833
2.354567;48.820607
2.354567;48.822382
2.354567;48.824156
2.354567;48.825930
2.354567;48.827705
2.354567;48.829479
2.354567;48.831253
2.354567;48.833027
2.354567;48.834801
2.354567;48.836575
2.354567;48.838348
2.354567;48.840122
2.354567;48.841896
2.354567;48.843669
2.354567;48.845443
2.354567;48.847216
2.354567;48.848990
2.354567;48.850763
2.354567;48.852537
2.354567;48.854310
2.354567;48.856083
2.354567;48.857856
2.354567;48.859629
2.354567;48.861402
2.354567;48.863175
2.354567;48.864948
2.354567;48.866721
2.354567;48.868493
2.354567;48.870266
2.354567;48.872039
2.354567;48.873811
2.354567;48.875584
2.354567;48.877356
2.354567;48.879129
2.354567;48.880901
2.354567;48.882673
2.354567;48.884445
2.354567;48.886217
2.354567;48.887989
2.354567;48.889761
2.354567;48.891533
2.354567;48.893305
2.354567;48.895077
2.354567;48.896849
2.354567;48.898620
2.354567;48.900392
2.354567;48.902164
2.354567;48.903935
2.357262;48.815284
2.357262;48.817059
2.357262;48.818833
2.357262;48.820607
2.357262;48.822382
2.357262;48.824156
2.357262;48.825930
2.357262;48.827705
2.357262;48.829479
2.357262;48.831253
2.357262;48.833027
2.357262;48.834801
2.357262;48.836575
2.357262;48.838348
2.357262;48.840122
2.357262;48.841896
2.357262;48.843669
2.357262;48.845443
2.357262;48.847216
2.357262;48.848990
2.357262;48.850763
2.357262;48.852537
2.357262;48.854310
2.357262;48.856083
2.357262;48.857856
2.357262;48.859629
2.357262;48.861402
2.357262;48.863175
2.357262;48.864948
2.357262;48.866721
2.357262;48.868493
2.357262;48.870266
2.357262;48.872039
2.357262;48.873811
2.357262;48.875584
2.357262;48.877356
2.357262;48.879129
2.357262;48.880901
2.357262;48.882673
2.357262;48.884445
2.357262;48.886217
2.357262;48.887989
2.357262;48.889761
2.357262;48.891533
2.357262;48.893305
2.357262;48.895077
2.357262;48.896849
2.357262;48.898620
2.357262;48.900392
2.357262;48.902164
2.357262;48.903935
2.359957;48.815284
2.359957;48.817059
2.359957;48.818833
2.359957;48.820607
2.359957;48.822382
2.359957;48.824156
2.359957;48.825930
2.359957;48.827705
2.359957;48.829479
2.359957;48.831253
2.359957;48.833027
2.359957;48.834801
2.359957;48.836575
2.359957;48.838348
2.359957;48.840122
2.359957;48.841896
2.359957;48.843669
2.359957;48.845443
2.359957;48.847216
2.359957;48.848990
2.359957;48.850763
2.359957;48.852537
2.359957;48.854310
2.359957;48.856083
2.359957;48.857856
2.359957;48.859629
2.359957;48.861402
2.359957;48.863175
2.359957;48.864948
2.359957;48.866721
2.359957;48.868493
2.359957;48.870266
2.359957;48.872039
2.359957;48.873811
2.359957;48.875584
2.359957;48.877356
2.359957;48.879129
2.359957;48.880901
2.359957;48.882673
2.359957;48.884445
2.359957;48.886217
2.359957;48.887989
2.359957;48.889761
2.359957;48.891533
2.359957;48.893305
2.359957;48.895077
2.359957;48.896849
2.359957;48.898620
2.359957;48.900392
2.359957;48.902164
2.359957;48.903935
2.362652;48.815284
2.362652;48.817059
2.362652;48.818833
2.362652;48.820607
2.362652;48.822382
2.362652;48.824156
2.362652;48.825930
2.362652;48.827705
2.362652;48.829479
2.362652;48.831253
2.362652;48.833027
2.362652;48.834801
2.362652;48.836575
2.362652;48.838348
2.362652;48.840122
2.362652;48.841896
2.362652;48.843669
2.362652;48.845443
2.362652;48.847216
2.362652;48.848990
2.362652;48.850763
2.362652;48.852537
2.362652;48.854310
2.362652;48.856083
2.362652;48.857856
2.362652;48.859629
2.362652;48.861402
2.362652;48.863175
2.362652;48.864948
2.362652;48.866721
2.362652;48.868493
2.362652;48.870266
2.362652;48.872039
2.362652;48.873811
2.362652;48.875584
2.362652;48.877356
2.362652;48.879129
2.362652;48.880901
2.362652;48.882673
2.362652;48.884445
2.362652;48.886217
2.362652;48.887989
2.362652;48.889761
2.362652;48.891533
2.362652;48.893305
2.362652;48.895077
2.362652;48.896849
2.362652;48.898620
2.362652;48.900392
2.362652;48.902164
2.362652;48.903935
2.365347;48.815284
2.365347;48.817059
2.365347;48.818833
2.365347;48.820607
2.365347;48.822382
2.365347;48.824156
2.365347;48.825930
2.365347;48.827705
2.365347;48.829479
2.365347;48.831253
2.365347;48.833027
2.365347;48.834801
2.365347;48.836575
2.365347;48.838348
2.365347;48.840122
2.365347;48.841896
2.365347;48.843669
2.365347;48.845443
2.365347;48.847216
2.365347;48.848990
2.365347;48.850763
2.365347;48.852537
2.365347;48.854310
2.365347;48.856083
2.365347;48.857856
2.365347;48.859629
2.365347;48.861402
2.365347;48.863175
2.365347;48.864948
2.365347;48.866721
2.365347;48.868493
2.365347;48.870266
2.365347;48.872039
2.365347;48.873811
2.365347;48.875584
2.365347;48.877356
2.365347;48.879129
2.365347;48.880901
2.365347;48.882673
2.365347;48.884445
2.365347;48.886217
2.365347;48.887989
2.365347;48.889761
2.365347;48.891533
2.365347;48.893305
2.365347;48.895077
2.365347;48.896849
2.365347;48.898620
2.365347;48.900392
2.365347;48.902164
2.365347;48.903935
2.368042;48.815284
2.368042;48.817059
2.368042;48.818833
2.368042;48.820607
2.368042;48.822382
2.368042;48.824156
2.368042;48.825930
2.368042;48.827705
2.368042;48.829479
2.368042;48.831253
2.368042;48.833027
2.368042;48.834801
2.368042;48.836575
2.368042;48.838348
2.368042;48.840122
2.368042;48.841896
2.368042;48.843669
2.368042;48.845443
2.368042;48.847216
2.368042;48.848990
2.368042;48.850763
2.368042;48.852537
2.368042;48.854310
2.368042;48.856083
2.368042;48.857856
2.368042;48.859629
2.368042;48.861402
2.368042;48.863175
2.368042;48.864948
2.368042;48.866721
2.368042;48.868493
2.368042;48.870266
2.368042;48.872039
2.368042;48.873811
2.368042;48.875584
2.368042;48.877356
2.368042;48.879129
2.368042;48.880901
2.368042;48.882673
2.368042;48.884445
2.368042;48.886217
2.368042;48.887989
2.368042;48.889761
2.368042;48.891533
2.368042;48.893305
2.368042;48.895077
2.368042;48.896849
2.368042;48.898620
2.368042;48.900392
2.368042;48.902164
2.368042;48.903935
2.370737;48.815284
2.370737;48.817059
2.370737;48.818833
2.370737;48.820607
2.370737;48.822382
2.370737;48.824156
2.370737;48.825930
2.370737;48.827705
2.370737;48.829479
2.370737;48.831253
2.370737;48.833027
2.370737;48.834801
2.370737;48.836575
2.370737;48.838348
2.370737;48.840122
2.370737;48.841896
2.370737;48.843669
2.370737;48.845443
2.370737;48.847216
2.370737;48.848990
2.370737;48.850763
2.370737;48.852537
2.370737;48.854310
2.370737;48.856083
2.370737;48.857856
2.370737;48.859629
2.370737;48.861402
2.370737;48.863175
2.370737;48.864948
2.370737;48.866721
2.370737;48.868493
2.370737;48.870266
2.370737;48.872039
2.370737;48.873811
2.370737;48.875584
2.370737;48.877356
2.370737;48.879129
2.370737;48.880901
2.370737;48.882673
2.370737;48.884445
2.370737;48.886217
2.370737;48.887989
2.370737;48.889761
2.370737;48.891533
2.370737;48.893305
2.370737;48.895077
2.370737;48.896849
2.370737;48.898620
2.370737;48.900392
2.370737;48.902164
2.370737;48.903935
2.373432;48.815284
2.373432;48.817059
2.373432;48.818833
2.373432;48.820607
2.373432;48.822382
2.373432;48.824156
2.373432;48.825930
2.373432;48.827705
2.373432;48.829479
2.373432;48.831253
2.373432;48.833027
2.373432;48.834801
2.373432;48.836575
2.373432;48.838348
2.373432;48.840122
2.373432;48.841896
2.373432;48.843669
2.373432;48.845443
2.373432;48.847216
2.373432;48.848990
2.373432;48.850763
2.373432;48.852537
2.373432;48.854310
2.373432;48.856083
2.373432;48.857856
2.373432;48.859629
2.373432;48.861402
2.373432;48.863175
2.373432;48.864948
2.373432;48.866721
2.373432;48.868493
2.373432;48.870266
2.373432;48.872039
2.373432;48.873811
2.373432;48.875584
2.373432;48.877356
2.373432;48.879129
2.373432;48.880901
2.373432;48.882673
2.373432;48.884445
2.373432;48.886217
2.373432;48.887989
2.373432;48.889761
2.373432;48.891533
2.373432;48.893305
2.373432;48.895077
2.373432;48.896849
2.373432;48.898620
2.373432;48.900392
2.373432;48.902164
2.373432;48.903935
2.376126;48.815284
2.376126;48.817059
2.376126;48.818833
2.376126;48.820607
2.376126;48.822382
2.376126;48.824156
2.376126;48.825930
2.376126;48.827705
2.376126;48.829479
2.376126;48.831253
2.376126;48.833027
2.376126;48.834801
2.376126;48.836575
2.376126;48.838348
2.376126;48.840122
2.376126;48.841896
2.376126;48.843669
2.376126;48.845443
2.376126;48.847216
2.376126;48.848990
2.376126;48.850763
2.376126;48.852537
2.376126;48.854310
2.376126;48.856083
2.376126;48.857856
2.376126;48.859629
2.376126;48.861402
2.376126;48.863175
2.376126;48.864948
2.376126;48.866721
2.376126;48.868493
2.376126;48.870266
2.376126;48.872039
2.376126;48.873811
2.376126;48.875584
2.376126;48.877356
2.376126;48.879129
2.376126;48.880901
2.376126;48.882673
2.376126;48.884445
2.376126;48.886217
2.376126;48.887989
2.376126;48.889761
2.376126;48.891533
2.376126;48.893305
2.376126;48.895077
2.376126;48.896849
2.376126;48.898620
2.376126;48.900392
2.376126;48.902164
2.376126;48.903935
2.378821;48.815284
2.378821;48.817059
2.378821;48.818833
2.378821;48.820607
2.378821;48.822382
2.378821;48.824156
2.378821;48.825930
2.378821;48.827705
2.378821;48.829479
2.378821;48.831253
2.378821;48.833027
2.378821;48.834801
2.378821;48.836575
2.378821;48.838348
2.378821;48.840122
2.378821;48.841896
2.378821;48.843669
2.378821;48.845443
2.378821;48.847216
2.378821;48.848990
2.378821;48.850763
2.378821;48.852537
2.378821;48.854310
2.378821;48.856083
2.378821;48.857856
2.378821;48.859629
2.378821;48.861402
2.378821;48.863175
2.378821;48.864948
2.378821;48.866721
2.378821;48.868493
2.378821;48.870266
2.378821;48.872039
2.378821;48.873811
2.378821;48.875584
2.378821;48.877356
2.378821;48.879129
2.378821;48.880901
2.378821;48.882673
2.378821;48.884445
2.378821;48.886217
2.378821;48.887989
2.378821;48.889761
2.378821;48.891533
2.378821;48.893305
2.378821;48.895077
2.378821;48.896849
2.378821;48.898620
2.378821;48.900392
2.378821;48.902164
2.378821;48.903935
2.381516;48.815284
2.381516;48.817059
2.381516;48.818833
2.381516;48.820607
2.381516;48.822382
2.381516;48.824156
2.381516;48.825930
2.381516;48.827705
2.381516;48.829479
2.381516;48.831253
2.381516;48.833027
2.381516;48.834801
2.381516;48.836575
2.381516;48.838348
2.381516;48.840122
2.381516;48.841896
2.381516;48.843669
2.381516;48.845443
2.381516;48.847216
2.381516;48.848990
2.381516;48.850763
2.381516;48.852537
2.381516;48.854310
2.381516;48.856083
2.381516;48.857856
2.381516;48.859629
2.381516;48.861402
2.381516;48.863175
2.381516;48.864948
2.381516;48.866721
2.381516;48.868493
2.381516;48.870266
2.381516;48.872039
2.381516;48.873811
2.381516;48.875584
2.381516;48.877356
2.381516;48.879129
2.381516;48.880901
2.381516;48.882673
2.381516;48.884445
2.381516;48.886217
2.381516;48.887989
2.381516;48.889761
2.381516;48.891533
2.381516;48.893305
2.381516;48.895077
2.381516;48.896849
2.381516;48.898620
2.381516;48.900392
2.381516;48.902164
2.381516;48.903935
2.384211;48.815284
2.384211;48.817059
2.384211;48.818833
2.384211;48.820607
2.384211;48.822382
2.384211;48.824156
2.384211;48.825930
2.384211;48.827705
2.384211;48.829479
2.384211;48.831253
2.384211;48.833027
2.384211;48.834801
2.384211;48.836575
2.384211;48.838348
2.384211;48.840122
2.384211;48.841896
2.384211;48.843669
2.384211;48.845443
2.384211;48.847216
2.384211;48.848990
2.384211;48.850763
2.384211;48.852537
2.384211;48.854310
2.384211;48.856083
2.384211;48.857856
2.384211;48.859629
2.384211;48.861402
2.384211;48.863175
2.384211;48.864948
2.384211;48.866721
2.384211;48.868493
2.384211;48.870266
2.384211;48.872039
2.384211;48.873811
2.384211;48.875584
2.384211;48.877356
2.384211;48.879129
2.384211;48.880901
2.384211;48.882673
2.384211;48.884445
2.384211;48.886217
2.384211;48.887989
2.384211;48.889761
2.384211;48.891533
2.384211;48.893305
2.384211;48.895077
2.384211;48.896849
2.384211;48.898620
2.384211;48.900392
2.384211;48.902164
2.384211;48.903935
2.386906;48.815284
2.386906;48.817059
2.386906;48.818833
2.386906;48.820607
2.386906;48.822382
2.386906;48.824156
2.386906;48.825930
2.386906;48.827705
2.386906;48.829479
2.386906;48.831253
2.386906;48.833027
2.386906;48.834801
2.386906;48.836575
2.386906;48.838348
2.386906;48.840122
2.386906;48.841896
2.386906;48.843669
2.386906;48.845443
2.386906;48.847216
2.386906;48.848990
2.386906;48.850763
2.386906;48.852537
2.386906;48.854310
2.386906;48.856083
2.386906;48.857856
2.386906;48.859629
2.386906;48.861402
2.386906;48.863175
2.386906;48.864948
2.386906;48.866721
2.386906;48.868493
2.386906;48.870266
2.386906;48.872039
2.386906;48.873811
2.386906;48.875584
2.386906;48.877356
2.386906;48.879129
2.386906;48.880901
2.386906;48.882673
2.386906;48.884445
2.386906;48.886217
2.386906;48.887989
2.386906;48.889761
2.386906;48.891533
2.386906;48.893305
2.386906;48.895077
2.386906;48.896849
2.386906;48.898620
2.386906;48.900392
2.386906;48.902164
2.386906;48.903935
2.389601;48.815284
2.389601;48.817059
2.389601;48.818833
2.389601;48.820607
2.389601;48.822382
2.389601;48.824156
2.389601;48.825930
2.389601;48.827705
2.389601;48.829479
2.389601;48.831253
2.389601;48.833027
2.389601;48.834801
2.389601;48.836575
2.389601;48.838348
2.389601;48.840122
2.389601;48.841896
2.389601;48.843669
2.389601;48.845443
2.389601;48.847216
2.389601;48.848990
2.389601;48.850763
2.389601;48.852537
2.389601;48.854310
2.389601;48.856083
2.389601;48.857856
2.389601;48.859629
2.389601;48.861402
2.389601;48.863175
2.389601;48.864948
2.389601;48.866721
2.389601;48.868493
2.389601;48.870266
2.389601;48.872039
2.389601;48.873811
2.389601;48.875584
2.389601;48.877356
2.389601;48.879129
2.389601;48.880901
2.389601;48.882673
2.389601;48.884445
2.389601;48.886217
2.389601;48.887989
2.389601;48.889761
2.389601;48.891533
2.389601;48.893305
2.389601;48.895077
2.389601;48.896849
2.389601;48.898620
2.389601;48.900392
2.389601;48.902164
2.389601;48.903935
2.392296;48.815284
2.392296;48.817059
2.392296;48.818833
2.392296;48.820607
2.392296;48.822382
2.392296;48.824156
2.392296;48.825930
2.392296;48.827705
2.392296;48.829479
2.392296;48.831253
2.392296;48.833027
2.392296;48.834801
2.392296;48.836575
2.392296;48.838348
2.392296;48.840122
2.392296;48.841896
2.392296;48.843669
2.392296;48.845443
2.392296;48.847216
2.392296;48.848990
2.392296;48.850763
2.392296;48.852537
2.392296;48.854310
2.392296;48.856083
2.392296;48.857856
2.392296;48.859629
2.392296;48.861402
2.392296;48.863175
2.392296;48.864948
2.392296;48.866721
2.392296;48.868493
2.392296;48.870266
2.392296;48.872039
2.392296;48.873811
2.392296;48.875584
2.392296;48.877356
2.392296;48.879129
2.392296;48.880901
2.392296;48.882673
2.392296;48.884445
2.392296;48.886217
2.392296;48.887989
2.392296;48.889761
2.392296;48.891533
2.392296;48.893305
2.392296;48.895077
2.392296;48.896849
2.392296;48.898620
2.392296;48.900392
2.392296;48.902164
2.392296;48.903935
2.394991;48.815284
2.394991;48.817059
2.394991;48.818833
2.394991;48.820607
2.394991;48.822382
2.394991;48.824156
2.394991;48.825930
2.394991;48.827705
2.394991;48.829479
2.394991;48.831253
2.394991;48.833027
2.394991;48.834801
2.394991;48.836575
2.394991;48.838348
2.394991;48.840122
2.394991;48.841896
2.394991;48.843669
2.394991;48.845443
2.394991;48.847216
2.394991;48.848990
2.394991;48.850763
2.394991;48.852537
2.394991;48.854310
2.394991;48.856083
2.394991;48.857856
2.394991;48.859629
2.394991;48.861402
2.394991;48.863175
2.394991;48.864948
2.394991;48.866721
2.394991;48.868493
2.394991;48.870266
2.394991;48.872039
2.394991;48.873811
2.394991;48.875584
2.394991;48.877356
2.394991;48.879129
2.394991;48.880901
2.394991;48.882673
2.394991;48.884445
2.394991;48.886217
2.394991;48.887989
2.394991;48.889761
